affiliation1,affiliation2,collaboration
60009941,60009602,1
60028717,60009602,1
60075096,60020238,1
60009602,60020238,1
60009602,60009941,1
60009602,60028717,1
60030788,60016097,1
60030788,60024322,1
60030788,60001422,1
60016097,60030788,1
60016097,60024322,1
60024322,60030788,1
60024322,60016097,1
60001422,60030788,1
60008991,60021494,1
60021494,60008991,1
60002483,60010348,1
60002483,60019878,1
60010348,60002483,1
60010348,60019878,1
60019878,60002483,1
60019878,60010348,1
60072749,60017803,1
60017803,60072749,1
60026810,60010261,1
60010261,60026810,1
60002947,60085610,1
60002947,60028900,1
60085610,60002947,1
60085610,60028900,1
60028900,60002947,1
60028900,60085610,1
60027363,60021474,1
60021474,60027363,1
60031828,60019702,1
60031828,60010884,1
60019702,60031828,1
60019702,60010884,1
60010884,60031828,1
60010884,60019702,1
60025038,60002668,1
60002668,60025038,1
60073652,60008691,1
60008691,60073652,1
60028844,60032759,1
60032759,60028844,1
60007816,60033148,1
60033148,60007816,1
60029747,60032507,1
60032507,60029747,1
60000823,60000130,1
60000130,60000823,1
60022085,60042282,1
60042282,60022085,1
60023998,60019611,1
60019611,60023998,1
60020792,60028876,1
60028876,60020792,1
60026227,60018353,1
60018353,60026227,1
60027031,60019615,1
60019615,60027031,1
60022002,60008991,1
60008991,60022002,1
60013131,60013789,1
60013789,60013131,1
60026532,60075096,1
60026532,60098466,1
60033241,60098466,1
60075096,60026532,1
60075096,60098466,1
60098466,60026532,1
60098466,60033241,1
60098466,60075096,1
60009226,60019722,1
60019722,60009226,1
60021238,60024155,1
60024155,60021238,1
60076695,60018489,1
60018489,60076695,1
60025141,60013991,1
60025141,60002784,1
60013991,60025141,1
60013991,60002784,1
60002784,60025141,1
60002784,60013991,1
60002676,60022134,1
60022134,60002676,1
60025502,60021062,1
60025502,60012392,1
60021062,60025502,1
60021062,60012392,1
60012392,60025502,1
60012392,60021062,1
60022122,60076028,1
60076028,60022122,1
60068714,60001558,1
60001558,60068714,1
60019160,60005667,1
60005667,60019160,1
60013583,60028442,1
60028442,60013583,1
60032882,60007278,1
60032882,60003212,1
60007989,60007278,1
60007989,60003212,1
60007278,60032882,1
60007278,60007989,1
60007592,60003212,1
60003212,60032882,1
60003212,60007989,1
60003212,60007592,1
60016835,60001711,1
60001711,60016835,1
60000590,60000036,1
60000036,60000590,1
60024652,60000036,1
60024652,60001865,1
60000036,60024652,1
60001865,60024652,1
60070372,60032530,1
60032530,60070372,1
60027282,60000461,1
60003662,60000461,1
60003662,60000745,1
60000461,60027282,1
60000461,60003662,1
60000461,60000745,1
60000745,60003662,1
60000745,60000461,1
60027550,60014300,1
60014300,60027550,1
60024989,60017323,1
60024989,60014171,1
60017323,60024989,1
60017323,60014171,1
60014171,60024989,1
60014171,60017323,1
60001563,60005711,1
60005711,60001563,1
60019160,60069868,1
60069868,60019160,1
60001610,60012835,1
60001610,60001490,1
60012835,60001610,1
60012835,60001490,1
60001490,60001610,1
60001490,60012835,1
60005510,60019499,1
60019499,60005510,1
60000099,60011226,1
60011226,60000099,1
60006320,60004956,1
60004956,60006320,1
60025038,60019909,1
60019909,60025038,1
60007061,60028868,1
60028868,60007061,1
60010993,60021199,1
60021199,60010993,1
60021199,60009448,1
60009448,60021199,1
60017161,60006173,1
60006173,60017161,1
60008717,60026851,1
60026851,60008717,1
60001419,60014347,1
60001419,60028897,1
60014347,60001419,1
60014347,60028897,1
60028897,60001419,1
60028897,60014347,1
60025084,60001536,1
60001536,60025084,1
60027165,60025310,1
60027165,60006925,1
60025310,60027165,1
60025310,60006925,1
60006925,60027165,1
60006925,60025310,1
60020595,60020585,1
60020595,60032882,1
60020585,60020595,1
60020585,60032882,1
60032882,60020595,1
60032882,60020585,1
60022415,60000130,1
60000130,60022415,1
60025709,60022313,1
60011001,60003003,1
60011001,60008950,1
60003003,60011001,1
60003003,60008950,1
60003003,60022313,1
60008950,60011001,1
60008950,60003003,1
60008950,60022313,1
60022313,60025709,1
60022313,60003003,1
60022313,60008950,1
60027884,60068700,1
60068700,60027884,1
60019160,60020238,1
60020238,60019160,1
60008134,60002342,1
60002342,60008134,1
60018362,60030040,1
60030040,60018362,1
60028900,60000521,1
60000521,60028900,1
60014168,60031106,1
60031106,60014168,1
60003892,60032083,1
60032083,60003892,1
60032083,60013372,1
60013372,60032083,1
60084261,60006297,1
60006297,60084261,1
60027134,60025063,1
60025063,60027134,1
60018491,60009507,1
60009507,60018491,1
60023259,60003467,1
60023259,60004179,1
60003467,60023259,1
60003467,60004179,1
60004179,60023259,1
60004179,60003467,1
60032624,60013866,1
60032624,60013682,1
60032624,60008783,1
60013866,60032624,1
60013866,60008783,1
60013682,60032624,1
60013682,60008783,1
60008783,60032624,1
60008783,60013866,1
60008783,60013682,1
60016653,60021726,1
60020661,60021726,1
60021726,60016653,1
60021726,60020661,1
60017366,60002873,1
60002873,60017366,1
60018474,60022195,1
60022195,60018474,1
60000145,60007816,1
60007816,60000145,1
60018748,60003105,1
60003105,60018748,1
60003105,60025585,1
60025585,60003105,1
60005711,60009941,1
60009941,60005711,1
60001422,60071398,1
60001422,60023581,1
60071398,60001422,1
60071398,60023581,1
60023581,60001422,1
60023581,60071398,1
60030409,60021784,1
60021784,60030409,1
60035865,60002596,1
60002596,60035865,1
60001558,60071384,1
60071384,60001558,1
60013866,60030623,1
60030623,60013866,1
60016653,60028609,1
60028609,60016653,1
60020457,60020475,1
60020475,60020457,1
60019987,60020238,1
60020238,60019987,1
60033125,60022109,1
60022109,60033125,1
60013835,60000817,1
60020475,60000817,1
60000817,60013835,1
60000817,60020475,1
60027742,60002963,1
60002963,60027742,1
60000891,60008877,1
60008877,60000891,1
60007592,60031101,1
60031101,60007592,1
60078616,60004678,1
60004678,60078616,1
60000823,60005400,1
60005400,60000823,1
60005141,60024404,1
60024404,60005141,1
60025084,60011761,1
60011761,60025084,1
60014347,60025278,1
60025278,60014347,1
60005803,60012464,1
60005803,60013373,1
60012464,60005803,1
60012464,60013373,1
60027950,60013373,1
60013373,60005803,1
60013373,60012464,1
60013373,60027950,1
60029622,60033148,1
60029622,60021418,1
60033148,60029622,1
60033148,60021418,1
60021418,60029622,1
60021418,60033148,1
60000005,60019463,1
60019463,60000005,1
60031031,60007711,1
60007711,60031031,1
60007711,60030434,1
60030434,60007711,1
60024652,60033010,1
60033010,60024652,1
60007033,60011761,1
60007033,60001439,1
60011761,60007033,1
60001439,60007033,1
60023610,60011476,1
60011476,60023610,1
60093575,60022403,1
60022403,60093575,1
60028442,60028711,1
60028711,60028442,1
60005455,60026415,1
60005455,60008383,1
60026415,60005455,1
60026415,60008383,1
60008383,60005455,1
60008383,60026415,1
60008447,60020595,1
60008447,60019181,1
60008447,60000874,1
60020595,60008447,1
60020595,60019181,1
60020595,60000874,1
60019181,60008447,1
60019181,60020595,1
60019181,60000874,1
60000874,60008447,1
60000874,60020595,1
60000874,60019181,1
60024751,60011001,1
60011001,60024751,1
60000463,60005711,1
60005711,60000463,1
60015150,60021660,1
60021660,60015150,1
60025709,60029428,1
60029428,60025709,1
60018163,60030506,1
60030506,60018163,1
60030553,60009448,1
60009448,60030553,1
60021121,60014708,1
60014708,60021121,1
60014708,60030003,1
60030003,60014708,1
60017563,60002952,1
60002765,60002952,1
60002952,60017563,1
60002952,60002765,1
60027031,60018163,1
60018163,60027031,1
60012708,60016005,1
60016005,60012708,1
60016005,60032838,1
60032838,60016005,1
60002999,60026303,1
60026303,60002999,1
60002397,60029714,1
60029714,60002397,1
60019663,60030409,1
60030409,60019663,1
60033100,60008332,1
60008332,60033100,1
60033316,60012708,1
60012708,60033316,1
60012937,60018362,1
60009507,60020486,1
60009507,60018362,1
60032882,60000874,1
60032882,60020486,1
60032882,60018362,1
60000874,60032882,1
60000874,60018362,1
60020486,60009507,1
60020486,60032882,1
60020486,60018362,1
60018362,60012937,1
60018362,60009507,1
60018362,60032882,1
60018362,60000874,1
60018362,60020486,1
60019616,60006541,1
60006541,60019616,1
60027950,60007478,1
60004179,60007478,1
60007478,60027950,1
60007478,60004179,1
60026553,60030804,1
60030804,60026553,1
60032653,60023578,1
60023578,60032653,1
60013682,60029445,1
60029445,60013682,1
60000874,60007457,1
60007457,60000874,1
60013425,60027272,1
60027272,60013425,1
60014171,60000964,1
60000964,60014171,1
60019499,60031707,1
60017366,60031707,1
60031707,60019499,1
60031707,60017366,1
60004718,60021447,1
60021447,60004718,1
60005244,60002798,1
60002798,60005244,1
60013301,60021293,1
60013301,60093532,1
60013301,60032350,1
60013301,60009914,1
60021293,60013301,1
60021293,60093532,1
60021293,60009914,1
60093532,60013301,1
60093532,60021293,1
60093532,60032350,1
60093532,60009914,1
60032350,60013301,1
60032350,60093532,1
60009914,60013301,1
60009914,60021293,1
60009914,60093532,1
60016418,60019663,1
60019663,60016418,1
60011263,60006060,1
60006060,60011263,1
60013161,60003970,1
60003970,60013161,1
60000179,60026651,1
60026651,60000179,1
60024353,60005510,1
60024353,60032385,1
60031155,60005510,1
60031155,60032385,1
60005510,60024353,1
60005510,60031155,1
60005510,60032385,1
60032385,60024353,1
60032385,60031155,1
60032385,60005510,1
60010493,60032398,1
60032398,60010493,1
60021432,60072195,1
60072195,60021432,1
60001422,60000874,1
60000874,60001422,1
60027090,60020908,1
60020908,60027090,1
60026415,60030162,1
60030162,60026415,1
60057231,60030217,1
60030217,60057231,1
60006429,60000461,1
60000461,60006429,1
60011978,60024472,1
60024472,60011978,1
60007215,60029311,1
60029311,60007215,1
60029311,60019303,1
60019303,60029311,1
60002644,60000823,1
60002644,60017098,1
60000823,60002644,1
60000823,60017098,1
60017098,60002644,1
60017098,60000823,1
60012708,60085737,1
60085737,60012708,1
60028442,60018163,1
60018163,60028442,1
60023137,60025066,1
60025066,60023137,1
60030840,60025840,1
60015815,60025840,1
60015815,60011373,1
60012242,60025840,1
60012242,60011373,1
60025840,60030840,1
60025840,60015815,1
60025840,60012242,1
60025840,60011373,1
60011373,60015815,1
60011373,60012242,1
60011373,60025840,1
60002891,60003161,1
60003161,60002891,1
60009358,60029170,1
60029170,60009358,1
60015941,60011484,1
60011484,60015941,1
60011484,60025488,1
60011484,60020547,1
60025488,60011484,1
60020547,60011484,1
60025475,60009381,1
60025475,60023254,1
60009381,60025475,1
60009381,60023254,1
60023254,60025475,1
60023254,60009381,1
60033284,60016476,1
60033284,60005681,1
60016476,60033284,1
60016476,60005681,1
60005681,60033284,1
60005681,60016476,1
60009999,60003915,1
60003915,60009999,1
60031004,60008734,1
60031004,60028218,1
60008734,60031004,1
60028218,60031004,1
60032385,60015622,1
60015622,60032385,1
60007511,60068706,1
60068706,60007511,1
60068706,60029901,1
60029901,60068706,1
60009731,60070372,1
60070372,60009731,1
60021726,60029420,1
60021726,60009999,1
60019647,60029420,1
60019647,60009999,1
60029420,60021726,1
60029420,60019647,1
60029420,60009999,1
60009999,60021726,1
60009999,60019647,1
60009999,60029420,1
60013614,60029306,1
60029306,60013614,1
60021988,60008724,1
60008724,60021988,1
60024989,60029780,1
60029780,60024989,1
60003263,60049290,1
60049290,60003263,1
60029895,60027090,1
60020765,60027090,1
60027090,60029895,1
60027090,60020765,1
60003500,60006297,1
60006297,60003500,1
60006297,60027550,1
60027550,60006297,1
60068761,60068774,1
60068774,60068761,1
60011132,60015941,1
60015941,60011132,1
60018873,60007029,1
60007029,60018873,1
60007029,60021843,1
60021843,60007029,1
60006429,60028673,1
60028673,60006429,1
60004956,60007989,1
60004956,60004156,1
60007989,60004956,1
60007989,60004156,1
60004156,60004956,1
60004156,60007989,1
60005711,60029514,1
60029514,60005711,1
60022415,60007592,1
60007592,60022415,1
60009913,60015574,1
60009913,60011373,1
60015574,60009913,1
60015574,60011373,1
60011373,60009913,1
60011373,60015574,1
60027550,60085984,1
60085984,60027550,1
60007363,60014682,1
60014682,60007363,1
60050751,60059937,1
60050751,60025089,1
60050751,60011604,1
60059937,60050751,1
60059937,60025089,1
60059937,60011604,1
60025089,60050751,1
60025089,60059937,1
60025089,60011604,1
60011604,60050751,1
60011604,60059937,1
60011604,60025089,1
60010421,60029622,1
60010421,60027363,1
60029622,60010421,1
60029622,60027363,1
60027363,60010421,1
60027363,60029622,1
60000221,60029420,1
60029420,60000221,1
60030003,60019674,1
60030003,60029526,1
60019674,60030003,1
60029526,60030003,1
60033403,60031828,1
60031828,60033403,1
60011362,60012464,1
60012464,60011362,1
60019533,60084540,1
60084540,60019533,1
60029616,60010574,1
60029616,60029278,1
60010574,60029616,1
60010574,60029278,1
60029278,60029616,1
60029278,60010574,1
60029278,60011460,1
60011460,60029278,1
60029116,60072950,1
60072950,60029116,1
60029873,60028950,1
60028950,60029873,1
60026553,60012070,1
60012070,60026553,1
60012070,60008279,1
60008279,60012070,1
60016648,60023462,1
60016648,60012704,1
60023462,60016648,1
60023462,60012704,1
60012704,60016648,1
60012704,60023462,1
60021889,60021097,1
60021097,60021889,1
60000389,60001873,1
60003863,60001873,1
60001873,60000389,1
60001873,60003863,1
60016418,60019722,1
60016418,60013373,1
60019722,60016418,1
60019722,60013373,1
60013373,60016418,1
60013373,60019722,1
60014596,60006222,1
60006222,60014596,1
60001746,60000823,1
60001746,60009507,1
60001746,60006824,1
60000823,60001746,1
60009507,60001746,1
60006824,60001746,1
60028628,60014439,1
60014439,60028628,1
60005465,60010421,1
60010421,60005465,1
60070217,60014097,1
60014097,60070217,1
60006635,60028897,1
60028897,60006635,1
60017161,60069051,1
60069051,60017161,1
60028186,60003003,1
60028186,60027886,1
60003003,60028186,1
60003003,60027886,1
60027886,60028186,1
60027886,60003003,1
60031101,60031482,1
60031482,60031101,1
60025160,60014247,1
60014247,60025160,1
60001490,60032045,1
60032045,60001490,1
60025475,60015138,1
60015138,60025475,1
60007411,60015776,1
60015776,60007411,1
60015776,60009941,1
60009941,60015776,1
60000474,60016605,1
60016605,60000474,1
60022527,60000937,1
60000937,60022527,1
60042800,60059937,1
60059937,60042800,1
60045578,60046660,1
60046660,60045578,1
60022134,60072703,1
60022134,60013272,1
60072703,60022134,1
60072703,60013272,1
60013272,60022134,1
60013272,60072703,1
60003970,60025881,1
60025881,60003970,1
60024324,60016979,1
60016979,60024324,1
60000481,60025059,1
60000481,60002941,1
60025059,60000481,1
60025059,60002941,1
60002941,60000481,1
60002941,60025059,1
60019633,60007027,1
60007027,60019633,1
60002963,60015815,1
60002963,60027576,1
60015815,60002963,1
60015815,60027576,1
60027576,60002963,1
60027576,60015815,1
60024353,60002092,1
60002092,60024353,1
60024147,60030835,1
60030835,60024147,1
60021763,60019722,1
60019722,60021763,1
60008134,60005899,1
60005899,60008134,1
60013756,60013959,1
60013959,60013756,1
60013161,60016896,1
60016896,60013161,1
60003780,60094223,1
60094223,60003780,1
60092699,60092288,1
60092288,60092699,1
60018362,60031135,1
60031135,60018362,1
60019118,60000403,1
60000403,60019118,1
60013395,60011629,1
60011629,60013395,1
60016618,60019647,1
60019647,60016618,1
60011047,60005273,1
60005273,60011047,1
60029374,60007457,1
60007457,60029374,1
60008088,60000874,1
60008088,60025059,1
60000874,60008088,1
60000874,60025059,1
60025059,60008088,1
60025059,60000874,1
60019160,60011604,1
60019160,60028868,1
60019160,60006726,1
60019160,60019816,1
60011604,60019160,1
60028868,60019160,1
60028868,60006726,1
60028868,60019816,1
60006726,60019160,1
60006726,60028868,1
60006726,60019816,1
60019816,60019160,1
60019816,60028868,1
60019816,60006726,1
60004334,60000401,1
60000401,60004334,1
60028186,60002873,1
60028186,60026860,1
60028186,60027165,1
60002873,60028186,1
60026860,60028186,1
60027165,60028186,1
60017080,60098513,1
60098513,60017080,1
60017311,60024779,1
60024779,60017311,1
60020304,60002664,1
60002664,60020304,1
60026208,60014708,1
60031155,60014708,1
60014708,60026208,1
60014708,60031155,1
60019663,60033420,1
60019663,60016849,1
60019660,60069053,1
60019660,60033420,1
60019660,60016849,1
60069053,60019660,1
60069053,60033420,1
60069053,60016849,1
60033420,60019663,1
60033420,60019660,1
60033420,60069053,1
60016849,60019663,1
60016849,60019660,1
60016849,60069053,1
60008134,60028928,1
60028928,60008134,1
60015875,60026860,1
60015875,60027863,1
60026860,60015875,1
60026860,60027863,1
60027863,60015875,1
60027863,60026860,1
60017576,60004784,1
60004784,60017576,1
60005455,60013141,1
60013141,60005455,1
60024350,60023998,1
60023998,60024350,1
60019702,60027272,1
60075096,60015150,1
60027272,60019702,1
60015150,60075096,1
60017179,60006541,1
60006541,60017179,1
60005429,60027223,1
60027223,60005429,1
60024621,60025556,1
60025556,60024621,1
60022134,60021200,1
60027031,60021200,1
60021200,60022134,1
60021200,60027031,1
60024350,60032048,1
60032048,60024350,1
60030114,60028711,1
60028711,60030114,1
60017576,60021726,1
60021726,60017576,1
60080995,60010065,1
60010065,60080995,1
60007912,60027245,1
60027245,60007912,1
60007592,60032824,1
60032824,60007592,1
60022148,60019544,1
60022148,60005510,1
60019544,60022148,1
60019544,60005510,1
60005510,60022148,1
60005510,60019544,1
